surface_m2,pieces,age_annees,revenu_median,distance_centre_km,prix
110.9,5.0,28,0.888,3.24,4.742
172.2,9.0,4,4.33,10.67,7.699
119.8,6.0,74,2.043,7.66,5.304
85.0,4.0,85,3.734,8.65,3.63
93.0,5.0,7,3.42,12.8,4.761
62.8,3.0,28,2.673,11.36,2.661
114.9,5.0,39,3.33,14.17,4.424
126.4,7.0,68,2.615,8.92,5.224
130.0,7.0,69,3.748,1.29,6.035
122.2,6.0,30,7.267,1.91,7.393
98.3,2.0,28,1.487,9.98,3.317
104.2,5.0,36,0.647,18.61,2.124
104.3,5.0,21,2.255,4.32,4.121
143.2,6.0,39,2.186,6.49,5.706
55.8,3.0,23,2.294,14.5,2.452
89.7,4.0,5,1.792,9.95,3.485
74.8,4.0,64,4.025,12.28,3.639
196.9,9.0,70,1.46,1.39,7.421
152.8,8.0,25,3.33,0.99,7.219
90.9,5.0,36,3.623,19.35,3.152
66.5,3.0,36,3.134,2.98,3.264
71.9,4.0,1,3.385,1.96,4.012
142.5,7.0,49,4.167,0.52,6.831
62.3,4.0,41,2.785,0.66,2.66
104.7,5.0,84,2.326,7.18,3.582
134.5,7.0,33,3.383,27.44,4.614
69.8,3.0,71,3.561,3.65,3.909
104.4,6.0,35,4.057,15.27,4.474
91.3,5.0,16,1.258,14.8,2.721
87.6,4.0,31,2.503,4.03,4.054
83.0,5.0,79,1.683,4.47,3.149
138.3,5.0,23,3.499,4.84,6.25
164.1,8.0,76,3.77,19.7,6.015
95.8,4.0,59,2.403,2.37,3.668
117.3,7.0,67,1.958,0.78,5.423
105.2,5.0,67,3.556,2.1,5.394
57.9,2.0,46,2.56,7.73,2.146
94.6,4.0,54,5.165,8.08,5.081
54.7,2.0,6,6.037,12.79,3.691
88.9,4.0,62,4.264,7.03,4.614
103.5,4.0,64,3.018,0.12,4.372
130.9,5.0,9,6.181,25.19,6.067
113.8,5.0,46,3.029,33.78,3.586
139.5,7.0,45,2.191,5.56,5.167
78.9,3.0,27,2.006,3.29,3.347
156.7,6.0,5,1.981,1.0,6.658
164.1,8.0,0,2.711,0.41,6.729
53.9,3.0,18,3.348,0.93,3.122
61.3,3.0,20,1.438,20.66,1.757
102.7,5.0,19,2.221,25.1,3.041
86.9,5.0,54,2.992,1.92,3.669
91.1,5.0,37,3.631,2.51,4.556
113.5,7.0,10,2.687,8.48,5.517
141.4,9.0,7,3.034,5.77,7.036
77.6,2.0,58,1.557,31.96,0.895
149.4,5.0,84,1.803,6.33,4.86
82.5,4.0,73,2.645,3.13,3.506
206.8,9.0,68,3.42,23.08,7.796
157.1,7.0,28,3.016,0.83,7.044
85.2,4.0,63,1.855,1.03,4.068
66.9,3.0,7,2.444,2.8,3.622
84.5,3.0,15,5.367,6.55,4.397
80.9,3.0,12,3.473,30.99,2.111
125.5,6.0,16,2.527,8.75,4.788
54.3,3.0,32,1.713,2.0,2.329
61.5,2.0,3,1.972,12.17,1.992
124.3,5.0,73,2.726,2.56,4.913
79.9,4.0,64,3.078,4.97,3.931
89.3,4.0,57,3.506,16.04,3.594
134.3,7.0,15,3.237,0.01,6.693
143.6,6.0,78,2.301,12.76,5.074
154.4,6.0,0,2.16,7.32,5.649
130.5,6.0,89,6.829,6.98,7.0
97.3,5.0,65,2.116,10.52,3.05
94.7,4.0,18,1.52,2.92,2.948
91.2,5.0,17,1.3,0.62,4.04
69.9,5.0,62,2.319,0.23,3.834
76.6,3.0,72,4.15,18.12,3.175
147.4,8.0,41,2.098,10.32,5.406
82.4,2.0,5,5.285,2.97,4.421
70.0,4.0,44,2.709,4.49,3.763
151.6,6.0,43,4.479,14.67,6.404
64.3,4.0,29,1.933,2.54,3.111
111.2,4.0,81,1.946,3.83,4.137
50.5,2.0,30,2.832,9.36,2.183
176.9,7.0,21,3.378,3.45,6.985
170.1,8.0,60,2.508,3.9,6.805
71.9,5.0,55,3.101,22.3,2.405
100.5,4.0,55,3.542,3.19,4.529
74.9,5.0,45,1.434,4.83,3.623
74.7,3.0,28,2.332,7.08,3.096
90.3,5.0,23,2.152,1.17,3.258
126.7,5.0,10,2.2,11.3,4.485
126.9,6.0,16,3.264,0.66,5.543
121.7,5.0,52,2.166,8.17,4.479
97.2,5.0,36,1.103,0.66,3.329
129.2,6.0,66,2.444,24.02,4.143
69.7,2.0,72,1.684,29.86,0.905
111.8,4.0,50,3.399,14.86,4.106
104.5,4.0,9,3.906,2.47,5.242
95.3,5.0,0,1.022,10.6,3.256
113.2,6.0,20,1.919,11.81,4.145
52.9,2.0,25,3.187,5.33,2.763
75.3,3.0,6,1.442,4.76,2.952
123.3,6.0,70,3.866,1.48,5.909
103.6,4.0,33,4.359,13.89,4.661
63.2,3.0,66,2.527,5.83,3.172
102.9,5.0,18,1.919,8.42,3.781
87.1,4.0,0,0.961,1.66,3.51
148.7,7.0,12,3.921,0.59,7.838
71.2,3.0,42,6.694,0.0,5.327
72.0,4.0,43,6.099,14.48,4.343
118.0,4.0,39,2.49,16.4,3.558
98.4,5.0,86,1.662,11.28,3.03
96.9,5.0,58,3.963,11.75,4.316
207.2,9.0,65,2.567,12.99,7.599
128.1,6.0,11,3.371,10.72,5.621
93.0,4.0,41,3.115,7.79,4.153
60.8,3.0,55,2.834,13.9,2.687
91.3,4.0,52,4.318,7.73,4.14
69.0,2.0,85,4.391,9.1,3.572
76.8,4.0,42,2.149,0.26,3.572
77.6,2.0,33,1.794,1.39,3.203
144.6,7.0,84,0.883,0.92,5.056
64.7,3.0,30,2.326,10.66,2.255
139.5,6.0,51,1.662,15.76,4.079
119.8,6.0,2,3.283,0.35,5.874
119.2,5.0,14,2.337,0.14,5.337
75.8,4.0,5,2.454,24.38,2.331
133.2,6.0,37,3.917,20.11,5.118
73.1,3.0,83,3.25,2.78,3.265
165.1,8.0,6,2.579,3.47,7.016
145.7,7.0,87,5.806,5.5,7.168
175.2,8.0,78,3.789,7.18,7.051
104.7,6.0,0,2.254,23.73,3.755
98.4,5.0,1,2.3,1.23,4.735
90.5,5.0,81,3.876,3.49,3.988
205.5,9.0,52,2.978,12.78,7.628
126.3,5.0,15,1.641,15.39,3.809
69.3,3.0,85,4.066,0.68,3.935
158.2,8.0,50,4.786,5.79,6.21
97.2,5.0,57,4.626,4.6,5.161
45.1,1.0,61,5.442,5.14,3.619
80.8,4.0,18,6.897,5.74,5.554
145.7,7.0,32,5.921,0.45,7.313
119.9,5.0,11,3.169,3.45,6.057
127.9,7.0,47,2.475,0.16,5.997
157.7,8.0,88,1.193,5.1,5.383
57.8,2.0,56,2.732,6.25,2.512
81.2,5.0,62,3.434,10.94,2.982
105.5,4.0,17,2.772,6.26,4.614
147.2,7.0,48,1.162,15.51,4.178
73.0,3.0,89,2.389,3.18,3.311
92.8,4.0,7,3.634,1.48,5.141
103.3,5.0,18,1.713,1.98,4.254
79.9,5.0,64,2.929,6.22,3.313
102.9,6.0,0,3.301,1.99,5.61
98.2,5.0,18,4.496,15.69,4.557
86.4,3.0,84,5.875,26.36,3.712
133.1,5.0,1,2.293,2.63,5.135
124.9,6.0,38,2.953,27.63,4.053
135.1,6.0,29,2.995,6.18,5.563
139.2,6.0,35,3.641,2.17,5.799
171.7,9.0,23,3.462,1.97,8.048
62.4,3.0,24,5.162,5.73,4.732
64.5,3.0,68,0.952,3.99,2.569
129.2,7.0,2,3.281,30.38,4.665
89.0,4.0,11,3.385,6.89,4.834
85.4,6.0,23,2.445,5.22,3.611
81.3,3.0,74,0.981,3.06,2.392
136.7,6.0,35,2.645,16.04,4.764
200.6,8.0,3,1.974,19.95,6.761
138.9,7.0,46,5.784,9.63,6.746
87.7,5.0,56,3.218,15.32,3.179
134.3,6.0,41,1.9,4.93,5.147
63.9,2.0,7,1.079,8.86,2.051
42.8,3.0,79,3.546,12.19,2.486
96.0,5.0,77,3.718,4.26,4.605
57.8,4.0,82,2.467,34.9,0.235
89.1,4.0,86,3.567,5.51,4.217
109.3,5.0,28,2.324,2.27,5.23
214.5,9.0,37,4.394,6.38,8.972
151.4,6.0,86,4.249,7.81,6.706
58.1,3.0,40,1.3,19.64,1.173
59.8,2.0,77,1.451,6.69,2.174
80.1,4.0,58,6.781,1.41,5.356
183.3,9.0,83,4.135,1.73,7.917
58.9,3.0,0,1.54,10.64,2.098
81.5,4.0,63,1.341,3.24,3.25
81.4,4.0,72,2.985,3.72,3.466
117.9,6.0,17,1.626,6.99,3.989
135.5,7.0,66,2.357,3.4,5.662
125.3,7.0,17,2.661,0.7,5.838
112.4,6.0,81,2.61,0.16,4.971
63.1,3.0,81,4.513,0.99,4.228
106.5,5.0,0,6.207,9.2,5.965
159.3,8.0,45,2.191,12.74,5.879
178.3,7.0,34,1.634,9.16,6.115
116.8,5.0,80,3.238,3.73,4.928
58.3,2.0,28,5.664,1.78,4.438
117.5,5.0,64,2.267,3.71,5.461
98.1,4.0,10,3.985,4.75,5.152
61.0,2.0,19,1.865,3.03,2.843
71.7,3.0,88,2.744,16.5,2.674
75.8,3.0,34,1.611,10.39,1.779
129.3,7.0,68,2.732,5.06,5.485
175.5,9.0,87,2.579,0.37,7.453
122.5,6.0,86,3.574,4.53,5.418
130.8,5.0,1,6.05,18.74,6.102
100.4,5.0,20,2.282,9.21,3.677
85.0,4.0,64,1.105,5.49,2.789
123.7,5.0,83,2.482,17.22,3.771
112.9,5.0,88,3.11,6.03,5.022
78.0,3.0,64,2.977,3.4,4.106
110.3,5.0,9,2.532,0.98,5.632
102.6,5.0,66,5.309,0.36,5.483
92.5,5.0,24,2.89,2.92,4.172
84.0,5.0,72,2.593,2.26,3.602
116.8,6.0,49,1.916,0.71,4.491
85.8,4.0,16,1.239,6.3,2.818
200.7,9.0,75,3.152,17.72,6.975
121.1,5.0,88,3.036,10.91,4.899
117.5,5.0,45,1.688,0.9,4.399
96.9,4.0,73,2.665,0.34,4.641
89.9,2.0,5,2.548,7.57,4.088
54.3,2.0,24,2.052,10.44,2.17
79.7,5.0,11,1.902,12.29,3.495
57.9,3.0,25,3.262,5.09,2.683
57.7,2.0,33,2.456,1.42,2.662
68.3,3.0,38,2.084,8.56,2.747
153.3,6.0,29,1.845,7.54,5.658
153.0,7.0,49,2.564,16.83,5.878
80.3,5.0,19,4.121,4.39,4.174
62.7,3.0,31,2.983,2.02,3.149
88.6,3.0,75,2.443,0.53,3.755
128.9,6.0,50,3.123,2.13,5.482
142.0,7.0,2,5.023,11.11,6.322
109.8,5.0,29,3.39,5.11,4.83
116.3,4.0,74,3.056,5.36,4.641
112.5,7.0,16,3.623,7.13,5.86
59.1,2.0,82,2.532,3.01,2.287
64.5,3.0,26,2.953,6.67,3.406
178.1,7.0,56,2.181,7.08,6.963
109.6,4.0,42,1.353,27.83,2.361
50.5,2.0,56,3.172,8.56,2.535
118.7,6.0,71,3.177,5.91,5.273
74.7,4.0,13,2.388,5.69,3.545
146.1,6.0,31,4.332,1.61,6.86
140.6,6.0,51,1.965,8.26,4.883
126.4,6.0,23,1.225,2.67,5.043
109.2,5.0,33,1.986,3.1,4.321
158.6,7.0,79,1.359,8.79,5.375
164.4,8.0,20,3.165,7.02,6.877
75.3,3.0,17,1.938,2.16,3.592
125.9,6.0,52,4.234,9.44,6.304
84.3,4.0,8,4.194,11.22,3.934
71.8,4.0,0,1.793,1.8,3.352
164.4,9.0,78,1.89,2.1,5.903
132.9,6.0,24,3.457,8.92,6.15
112.2,5.0,10,4.225,3.31,5.645
77.6,4.0,59,1.099,0.9,2.908
166.1,7.0,43,3.086,21.53,5.767
227.9,9.0,40,1.011,2.47,8.099
74.3,4.0,39,2.124,19.96,2.056
69.1,3.0,13,4.447,4.5,4.526
102.7,5.0,77,10.532,5.56,8.004
128.9,6.0,0,2.441,2.4,5.815
91.4,3.0,43,1.551,22.58,2.036
345.0,9.0,24,2.157,3.77,11.822
108.6,5.0,57,2.8,1.82,4.742
84.2,4.0,49,2.011,0.84,3.945
87.3,5.0,34,1.793,12.14,3.337
185.6,8.0,48,2.243,8.68,6.553
99.5,4.0,20,3.248,1.26,5.003
162.3,7.0,11,2.519,15.75,5.512
57.1,3.0,81,1.828,4.0,2.099
147.1,7.0,55,2.011,4.3,5.736
78.8,4.0,58,2.256,8.94,2.682
134.0,6.0,89,1.734,27.51,3.177
78.6,4.0,81,1.977,5.57,3.613
89.4,4.0,52,3.631,9.82,4.475
71.2,5.0,71,2.451,20.09,3.15
134.9,7.0,47,1.235,15.19,4.502
142.4,6.0,21,4.311,9.65,6.494
79.7,4.0,56,3.279,8.35,3.566
61.4,3.0,82,1.459,13.15,1.619
161.4,7.0,79,2.306,3.51,6.498
82.7,3.0,45,1.903,7.15,3.566
97.7,4.0,85,3.686,14.91,4.111
75.1,4.0,17,2.3,1.72,3.302
130.4,5.0,3,2.631,3.91,5.585
131.5,5.0,36,2.496,5.22,4.942
171.1,8.0,18,1.396,1.8,6.428
148.7,7.0,86,5.116,6.67,7.431
145.0,6.0,10,3.662,0.2,6.246
100.7,4.0,48,1.942,37.57,2.689
96.6,3.0,69,2.963,5.24,4.193
129.7,6.0,9,4.214,1.43,6.223
98.8,4.0,4,2.787,6.18,4.337
150.5,6.0,49,5.477,10.25,6.649
73.6,4.0,81,10.105,22.93,5.343
56.7,2.0,1,2.568,3.24,2.925
124.4,5.0,1,2.091,6.45,4.768
86.1,3.0,83,1.742,0.96,3.01
70.0,3.0,54,1.004,2.17,2.489
209.4,9.0,63,4.767,2.61,8.639
103.9,4.0,24,2.319,0.02,4.097
65.1,2.0,28,4.031,6.03,3.083
82.8,4.0,42,4.412,1.44,5.279
93.9,5.0,19,1.671,4.88,3.942
123.5,6.0,39,1.788,16.16,4.314
82.9,5.0,85,5.96,3.21,5.24
98.2,5.0,67,2.634,0.05,4.637
113.6,5.0,78,2.02,5.83,4.666
120.8,6.0,44,1.698,12.12,4.348
100.6,5.0,70,2.551,20.38,3.838
184.5,8.0,37,5.358,1.08,8.68
130.8,7.0,55,3.7,17.59,5.365
128.3,5.0,65,2.95,17.94,4.687
126.7,6.0,74,5.556,10.1,5.792
150.9,8.0,83,5.094,6.39,7.08
111.0,5.0,9,3.159,8.2,4.178
73.2,3.0,71,9.481,1.13,6.425
118.8,4.0,63,2.432,24.5,3.32
124.0,4.0,66,4.455,17.17,4.793
159.4,9.0,1,2.278,5.19,6.428
70.9,3.0,43,4.081,2.14,4.201
76.3,3.0,86,2.431,46.7,0.287
105.0,5.0,81,3.345,6.02,5.222
127.9,5.0,20,7.969,8.66,7.623
66.8,3.0,43,4.172,29.71,2.005
71.5,3.0,77,3.369,1.34,3.858
138.5,5.0,83,1.918,5.79,5.288
67.6,2.0,29,2.959,9.37,3.052
76.6,2.0,72,1.727,4.2,2.424
141.6,7.0,75,4.052,6.54,7.003
127.3,5.0,13,4.006,14.09,5.548
83.2,4.0,2,2.507,0.51,3.628
122.2,6.0,4,5.746,1.51,6.938
114.2,5.0,13,5.394,5.53,5.991
99.3,4.0,66,2.908,13.29,3.708
90.7,4.0,35,3.506,2.63,4.062
120.5,5.0,61,2.086,3.98,4.691
69.5,4.0,8,2.405,10.74,2.679
120.1,7.0,54,1.673,2.45,4.709
110.6,6.0,67,2.192,17.43,3.845
113.3,4.0,87,2.594,10.51,3.9
75.6,3.0,28,1.288,6.02,2.632
160.8,7.0,49,3.524,5.2,7.03
83.3,4.0,43,4.306,3.92,4.197
87.5,3.0,31,2.709,4.22,3.601
98.0,3.0,57,0.808,13.79,2.168
127.2,7.0,50,2.426,0.17,5.249
112.1,5.0,74,1.452,8.5,3.856
60.7,2.0,2,2.066,23.2,1.815
103.4,4.0,19,5.225,20.56,4.34
106.3,5.0,52,0.909,6.57,3.808
162.3,7.0,51,1.883,1.39,6.304
93.4,4.0,81,3.948,2.01,4.129
123.4,5.0,60,1.982,5.42,4.688
246.1,9.0,0,1.915,2.25,9.608
152.1,8.0,44,6.784,1.16,7.668
74.2,4.0,76,3.223,0.88,4.503
133.0,6.0,78,4.139,5.4,5.724
120.2,5.0,72,3.396,16.21,3.897
92.3,5.0,42,2.923,6.09,4.201
133.6,6.0,9,4.801,7.7,6.681
73.9,4.0,19,6.407,0.32,5.386
83.8,3.0,76,1.274,3.93,3.018
98.3,5.0,30,2.675,2.91,5.201
90.9,4.0,68,2.666,9.58,3.633
128.6,5.0,3,2.241,0.72,6.453
102.4,5.0,44,4.227,9.6,5.265
87.9,4.0,85,3.051,1.69,4.068
151.2,7.0,22,6.465,0.56,8.266
126.9,5.0,2,4.46,4.63,6.015
64.2,3.0,25,5.023,5.61,4.199
63.9,3.0,5,1.585,9.83,2.576
88.1,4.0,55,1.891,0.31,3.596
66.7,3.0,17,1.963,8.71,2.169
142.6,6.0,22,4.93,4.6,7.314
85.1,3.0,52,1.759,30.83,1.988
123.3,6.0,29,1.782,11.89,3.896
199.2,9.0,58,1.641,14.95,6.725
132.4,6.0,83,9.383,25.73,7.397
54.5,2.0,83,2.55,11.48,2.324
86.4,4.0,65,3.45,2.5,3.971
96.8,4.0,87,1.627,17.54,3.061
113.8,6.0,66,4.186,17.37,4.716
139.8,7.0,6,1.224,6.26,5.32
213.0,9.0,86,1.75,0.62,7.556
177.6,7.0,51,1.956,2.28,5.219
102.0,5.0,0,3.0,1.58,4.644
101.6,4.0,55,1.902,2.83,4.182
170.8,7.0,22,5.397,9.02,7.69
103.9,5.0,48,3.409,1.44,5.2
85.7,4.0,59,1.993,0.08,4.096
143.4,5.0,2,4.259,21.08,5.43
115.7,5.0,39,2.277,1.19,4.717
63.6,3.0,4,2.084,2.9,2.249
93.6,4.0,10,4.068,1.97,4.419
67.3,3.0,19,0.901,6.03,1.878
45.1,1.0,70,3.784,2.68,2.929
186.7,7.0,37,1.972,4.9,6.775
108.4,4.0,4,1.971,0.67,4.374
94.8,5.0,67,6.561,6.54,5.509
87.9,2.0,48,2.14,1.72,3.273
104.5,4.0,12,4.179,3.6,5.556
87.6,3.0,50,3.082,4.82,3.917
74.7,3.0,22,3.23,3.78,4.085
89.2,5.0,57,2.428,5.89,3.021
164.6,7.0,85,2.372,14.69,5.811
142.3,6.0,28,5.406,2.88,6.967
89.3,5.0,67,4.132,7.09,4.346
193.8,9.0,2,2.171,5.8,7.99
101.6,4.0,36,1.698,8.85,3.481
79.9,4.0,80,2.09,1.4,3.587
117.4,6.0,6,4.228,5.41,5.44
174.1,8.0,83,4.62,1.19,7.87
161.8,7.0,8,3.489,7.77,6.208
81.2,3.0,43,1.313,1.38,3.112
70.0,4.0,16,3.816,1.78,4.26
92.0,4.0,1,4.887,3.66,5.601
124.1,7.0,31,2.939,6.02,5.113
135.6,5.0,52,6.625,3.27,7.06
153.5,8.0,65,1.5,9.57,5.18
110.4,5.0,28,3.699,1.33,5.295
111.6,4.0,44,1.718,7.39,3.644
109.0,5.0,16,4.377,10.74,4.376
146.3,6.0,65,3.582,9.26,5.541
136.4,6.0,15,6.114,4.71,7.204
80.3,3.0,77,3.404,10.98,3.281
130.6,6.0,16,2.266,4.13,5.54
143.0,7.0,59,2.179,0.67,6.13
147.0,7.0,29,2.429,3.31,5.872
115.7,4.0,89,2.16,4.38,3.749
113.6,4.0,25,4.984,0.11,6.164
103.1,5.0,85,4.826,4.87,5.228
106.7,5.0,75,1.386,0.5,4.003
182.6,8.0,42,2.766,13.32,7.142
107.9,6.0,44,2.796,0.29,5.179
82.3,4.0,31,1.913,4.33,3.47
116.5,5.0,38,3.311,7.85,5.02
134.7,6.0,41,5.246,15.33,6.334
144.9,6.0,13,4.061,3.31,6.402
74.4,3.0,29,4.984,4.53,4.139
168.7,9.0,78,1.967,2.07,6.508
132.9,7.0,88,2.763,8.51,4.796
165.2,8.0,4,1.926,2.12,6.624
65.9,3.0,65,3.028,8.06,2.989
149.0,7.0,21,3.153,7.61,6.164
73.3,3.0,58,4.187,18.65,2.965
95.4,5.0,55,4.909,5.25,5.716
134.4,7.0,79,3.706,2.61,6.397
71.1,4.0,63,1.846,2.71,2.994
87.3,3.0,74,1.479,29.19,1.631
65.5,3.0,72,3.435,2.78,3.897
133.2,6.0,58,5.34,8.33,6.182
79.8,3.0,36,2.688,11.06,2.82
105.6,4.0,30,1.367,17.45,3.175
120.3,6.0,31,6.946,5.03,7.174
116.1,6.0,32,3.388,32.38,3.827
112.5,4.0,25,2.936,2.34,5.226
112.5,5.0,27,1.607,4.48,4.064
66.8,3.0,51,2.738,10.92,2.244
97.2,5.0,24,3.703,20.65,3.642
112.1,4.0,31,3.409,1.66,5.358
108.1,4.0,63,2.002,14.4,3.184
100.9,5.0,29,2.649,3.05,3.842
83.3,3.0,9,2.06,5.15,3.491
115.2,5.0,1,5.748,7.24,6.007
122.4,5.0,68,4.066,23.8,3.798
91.1,4.0,85,2.147,23.21,2.472
145.2,7.0,61,1.607,7.69,5.08
170.0,9.0,5,3.08,8.42,7.627
106.3,4.0,50,2.178,44.94,1.783
80.8,4.0,24,2.252,10.45,3.401
70.8,1.0,28,1.631,9.8,2.272
95.0,5.0,82,1.724,5.96,3.331
103.7,3.0,74,2.925,2.27,4.183
69.6,5.0,66,2.411,2.77,3.722
94.0,4.0,45,8.36,8.35,6.644
142.6,7.0,52,3.552,4.98,5.688
52.0,3.0,82,1.619,8.5,1.373
108.5,5.0,59,1.362,14.74,2.929
87.2,4.0,52,3.252,1.46,4.634
104.7,4.0,8,2.274,1.48,3.918
173.3,8.0,89,4.949,19.52,7.134
103.1,4.0,72,3.086,3.76,4.588
98.2,4.0,32,1.114,14.74,2.967
130.2,6.0,22,1.718,6.53,4.755
115.8,5.0,87,2.006,8.2,4.551
108.6,5.0,86,3.317,10.55,4.414
117.2,5.0,37,1.693,6.15,3.854
156.0,7.0,20,2.912,2.15,6.197
139.4,6.0,71,1.49,8.75,4.187
96.0,5.0,56,2.726,32.68,2.943
169.9,8.0,81,3.211,8.01,7.197
88.9,4.0,49,5.247,0.69,5.65
108.5,5.0,49,3.036,2.57,4.82
112.6,5.0,12,1.882,15.34,3.357
94.6,4.0,54,5.322,12.77,4.36
163.3,8.0,32,2.503,1.87,6.398
93.0,4.0,18,3.85,10.66,4.276
100.5,3.0,70,2.063,2.74,4.343
146.4,8.0,31,2.832,15.67,6.045
89.9,5.0,19,1.895,3.68,3.683
68.7,3.0,86,3.142,6.53,2.318
109.5,4.0,86,3.903,6.53,4.377
74.9,4.0,44,2.176,11.22,3.274
72.4,2.0,26,2.121,15.46,2.415
52.3,3.0,14,3.192,7.41,2.741
54.3,2.0,56,1.875,2.61,2.184
55.5,4.0,54,1.373,8.04,1.802
178.0,8.0,55,3.187,23.54,5.68
55.4,2.0,69,2.59,36.51,1.328
74.4,4.0,42,2.565,8.43,3.792
101.0,4.0,61,3.437,0.33,4.505
128.3,6.0,58,3.66,1.14,5.3
132.7,7.0,71,2.528,2.35,5.594
80.8,3.0,66,1.64,9.15,2.659
107.8,4.0,3,2.039,4.29,4.583
100.0,4.0,55,3.537,14.87,4.26
105.8,5.0,87,2.89,16.76,3.312
110.4,5.0,50,2.123,13.29,4.319
120.2,6.0,47,1.91,1.24,4.799
86.7,4.0,54,3.59,6.56,4.298
153.6,6.0,50,2.46,11.41,5.459
187.1,7.0,36,3.814,2.52,8.197
93.3,6.0,89,4.038,4.94,3.856
209.5,9.0,6,2.361,2.74,8.498
88.3,4.0,73,4.168,0.8,4.375
108.5,5.0,14,2.893,6.39,4.742
100.3,4.0,18,3.066,3.61,5.017
107.1,4.0,54,1.015,4.68,3.371
147.7,8.0,57,1.756,0.64,5.58
98.5,5.0,83,1.799,3.13,3.714
71.4,3.0,26,2.355,8.57,2.792
86.2,3.0,2,2.862,16.12,2.889
98.5,4.0,22,2.915,10.73,4.053
111.6,5.0,48,3.091,8.81,4.675
81.0,5.0,32,1.997,2.83,3.792
83.8,4.0,22,3.71,1.02,4.227
113.0,4.0,82,6.136,3.6,5.756
114.3,5.0,50,2.319,1.61,4.734
140.5,7.0,60,2.016,9.08,5.091
85.8,3.0,67,1.997,22.91,2.111
124.1,6.0,36,2.825,12.76,4.557
100.4,5.0,66,2.146,5.16,4.119
89.7,4.0,86,1.248,3.41,2.855
101.5,4.0,65,1.411,6.81,3.448
106.1,4.0,26,4.302,2.36,5.245
69.1,2.0,70,4.839,22.6,2.841
70.7,3.0,21,5.584,27.34,3.685
129.8,6.0,6,3.01,8.06,5.0
92.5,4.0,39,1.74,8.81,2.517
111.9,6.0,45,2.232,15.89,3.74
128.5,6.0,42,1.389,6.88,4.216
101.7,3.0,23,1.366,1.65,2.779
124.9,4.0,24,3.049,12.84,5.343
106.3,4.0,82,3.464,3.19,4.904
107.9,6.0,26,6.562,5.98,6.681
151.9,8.0,70,2.619,9.41,5.751
98.1,6.0,23,1.475,0.48,4.354
130.3,6.0,9,2.573,14.21,4.75
65.3,3.0,5,2.394,31.91,1.745
110.6,4.0,21,2.179,1.85,4.649
165.3,8.0,75,3.173,10.0,6.433
215.2,9.0,40,1.574,19.26,6.942
66.3,3.0,62,2.883,1.28,3.834
92.4,5.0,86,3.644,0.29,4.708
75.5,3.0,4,5.149,1.55,4.472
99.4,5.0,9,3.126,16.34,4.089
137.4,5.0,82,4.347,16.49,5.531
153.8,9.0,51,2.226,28.68,4.721
155.6,7.0,55,2.37,3.55,6.123
64.4,3.0,30,4.985,5.42,3.718
105.3,5.0,74,1.466,4.84,3.867
85.3,4.0,58,2.267,2.59,3.246
97.5,5.0,23,4.517,21.76,4.073
89.1,5.0,58,2.472,13.7,3.096
65.4,2.0,0,2.39,10.66,2.983
154.4,7.0,21,2.412,5.6,6.679
81.2,4.0,18,2.865,4.22,3.48
85.8,4.0,70,4.431,1.77,4.66
165.6,9.0,66,4.12,4.95,7.233
61.9,3.0,8,2.732,40.35,1.157
119.6,5.0,81,4.444,2.39,5.754
143.9,7.0,73,3.17,1.1,6.091
160.9,6.0,39,4.001,0.63,7.188
116.9,5.0,19,1.711,3.51,4.515
131.1,6.0,37,5.944,36.52,5.544
143.9,7.0,53,3.001,1.74,5.913
99.9,5.0,56,0.789,0.34,3.797
77.6,5.0,31,5.736,12.06,4.841
170.1,8.0,9,2.724,1.7,7.303
126.3,5.0,54,2.275,9.82,4.505
105.3,5.0,63,2.07,3.43,4.711
66.5,3.0,24,3.313,1.98,2.899
49.2,2.0,57,1.823,9.84,1.335
118.8,6.0,51,2.097,2.07,5.132
48.3,1.0,45,2.12,3.48,1.827
104.9,5.0,0,2.383,18.87,3.359
82.4,4.0,27,2.156,14.88,2.758
89.0,4.0,33,3.99,0.2,4.526
156.2,7.0,75,3.071,0.27,6.814
82.7,4.0,74,3.244,1.67,4.34
106.6,5.0,78,3.578,21.66,3.828
82.8,3.0,41,2.607,11.57,3.528
115.1,4.0,29,1.717,2.7,3.944
109.8,6.0,44,6.125,4.56,6.347
104.9,5.0,71,4.126,10.21,5.18
144.1,7.0,55,5.617,9.78,7.225
62.0,3.0,54,4.33,1.09,4.389
57.1,4.0,39,2.21,5.44,2.497
70.2,4.0,62,0.945,4.33,2.823
110.0,4.0,78,1.563,8.21,3.529
121.6,6.0,60,3.62,3.69,5.745
40.3,1.0,36,2.597,5.42,2.488
121.1,5.0,75,2.25,19.93,3.472
180.6,7.0,84,0.884,4.97,5.371
93.1,4.0,71,2.702,12.63,4.094
171.6,8.0,78,1.671,10.99,6.06
118.1,5.0,23,1.962,0.42,4.873
164.4,7.0,37,3.985,12.48,6.613
153.4,6.0,22,1.711,11.6,4.574
93.1,6.0,32,1.786,9.5,3.693
137.6,6.0,66,2.955,20.13,4.52
93.1,4.0,60,4.025,16.74,3.857
179.3,8.0,0,2.268,12.67,6.611
95.9,6.0,67,5.261,13.38,3.712
123.6,6.0,17,1.529,0.84,5.169
191.6,7.0,16,1.413,30.67,5.384
125.4,8.0,48,1.36,5.35,4.935
